Query 3 - Hourly Error Analysis
Generated at: 2026-05-16 19:31:37 IST
Hadoop run_id: 29
Pig run_id: 30
Hive run_id (successful): NONE
Hive last attempted run_id: 36
Hive note: current Hive environment did not produce result rows in q tables yet.

===== Hadoop-MapReduce =====
batch_id	log_date	log_hour	error_request_count	total_request_count	error_rate	distinct_error_hosts
199534	1995-08-22	1	16	2270	0.007048458149779736	4
199534	1995-08-22	2	24	1858	0.012917115177610334	5
199534	1995-08-22	3	18	2292	0.007853403141361256	7
199534	1995-08-22	4	6	1786	0.0033594624860022394	2
199534	1995-08-22	5	10	1700	0.0058823529411764705	3
199534	1995-08-22	6	6	1982	0.0030272452068617556	3
199534	1995-08-22	7	18	3708	0.0048543689320388345	4
199534	1995-08-22	8	2	4802	0.00041649312786339027	1
199534	1995-08-22	9	16	6148	0.002602472348731295	5
199534	1995-08-22	10	18	5544	0.003246753246753247	4
199534	1995-08-22	11	26	7480	0.0034759358288770055	7
199534	1995-08-22	12	58	8398	0.00690640628721124	13
199534	1995-08-22	13	52	8866	0.005865102639296188	12
199534	1995-08-22	14	30	7766	0.0038629925315477724	7
199534	1995-08-22	15	24	8566	0.002801774457156199	7
199534	1995-08-22	16	26	8732	0.002977553825011452	9
199534	1995-08-22	17	28	6152	0.004551365409622887	8
199534	1995-08-22	18	26	5040	0.005158730158730159	8
199534	1995-08-22	19	26	4124	0.006304558680892337	6
199534	1995-08-22	20	12	4020	0.0029850746268656717	5
199534	1995-08-22	21	52	4178	0.01244614648157013	11
199534	1995-08-22	22	34	3672	0.009259259259259259	11
199534	1995-08-22	23	62	3284	0.018879415347137638	6
199534	1995-08-23	0	24	3006	0.007984031936127744	6
199534	1995-08-23	1	22	2186	0.010064043915827997	7
199534	1995-08-23	2	26	2310	0.011255411255411256	9
199534	1995-08-23	3	14	2214	0.006323396567299007	5
199534	1995-08-23	4	14	1804	0.007760532150776054	3
199534	1995-08-23	5	16	1858	0.008611410118406888	6
199534	1995-08-23	6	10	2700	0.003703703703703704	3
199534	1995-08-23	7	20	3460	0.005780346820809248	5
199534	1995-08-23	8	46	5292	0.008692365835222978	7
199534	1995-08-23	9	24	5696	0.004213483146067416	6
199534	1995-08-23	10	18	5806	0.003100241129865656	7
199534	1995-08-23	11	34	7324	0.004642271982523211	11
199534	1995-08-23	12	34	8844	0.003844414292175486	15
199534	1995-08-23	13	54	8678	0.006222631942843973	17
199534	1995-08-23	14	50	7892	0.0063355296502787635	15
199534	1995-08-23	15	26	8738	0.002975509269855802	10
199534	1995-08-23	16	56	9144	0.006124234470691163	11
199534	1995-08-23	17	62	5690	0.010896309314586995	9
199534	1995-08-23	18	26	4912	0.005293159609120521	9
199534	1995-08-23	19	16	4400	0.0036363636363636364	6
199534	1995-08-23	20	20	4300	0.004651162790697674	6
199534	1995-08-23	21	12	2662	0.004507888805409466	5
199534	1995-08-23	22	32	3700	0.008648648648648649	13
199534	1995-08-23	23	34	3578	0.009502515371716043	10
199534	1995-08-24	0	26	2824	0.009206798866855524	9
199534	1995-08-24	1	26	2128	0.012218045112781954	6
199534	1995-08-24	2	12	1720	0.0069767441860465115	4
199534	1995-08-24	3	8	1340	0.005970149253731343	3
199534	1995-08-24	4	12	1190	0.010084033613445379	3
199534	1995-08-24	5	12	1268	0.00946372239747634	4
199534	1995-08-24	6	8	1800	0.0044444444444444444	2
199534	1995-08-24	7	16	2924	0.005471956224350205	6
199534	1995-08-24	8	14	4984	0.0028089887640449437	6
199534	1995-08-24	9	34	5556	0.006119510439164867	8
199534	1995-08-24	10	56	7670	0.007301173402868318	9
199534	1995-08-24	11	28	7822	0.0035796471490667347	8
199534	1995-08-24	12	56	8518	0.006574313219065508	12
199534	1995-08-24	13	20	5418	0.0036913990402362494	9
199534	1995-08-24	14	8	5192	0.0015408320493066256	4
199534	1995-08-24	15	60	8190	0.007326007326007326	10
199534	1995-08-24	16	44	7052	0.006239364719228588	16
199534	1995-08-24	17	66	5570	0.0118491921005386	11
199534	1995-08-24	18	32	5040	0.006349206349206349	8
199534	1995-08-24	19	102	3780	0.026984126984126985	6
199534	1995-08-24	20	48	4130	0.01162227602905569	11
199534	1995-08-24	21	78	3854	0.020238713025428127	11
199534	1995-08-24	22	36	4096	0.0087890625	13
199534	1995-08-24	23	42	3034	0.013843111404087014	12
199534	1995-08-25	0	106	3014	0.035169210351692105	16
199534	1995-08-25	1	48	2622	0.018306636155606407	11
199534	1995-08-25	2	40	2356	0.01697792869269949	11
199534	1995-08-25	3	14	1918	0.0072992700729927005	4
199534	1995-08-25	4	24	1700	0.01411764705882353	9
199534	1995-08-25	5	26	2318	0.011216566005176877	5
199534	1995-08-25	6	6	2120	0.002830188679245283	2
199534	1995-08-25	7	8	4164	0.0019212295869356388	3
199534	1995-08-25	8	38	5956	0.0063801208865010076	12
199534	1995-08-25	9	26	6540	0.003975535168195718	8
199534	1995-08-25	10	10	6886	0.0014522218995062445	3
199534	1995-08-25	11	44	7500	0.005866666666666667	13
199534	1995-08-25	12	56	8182	0.0068442923490589095	18
199534	1995-08-25	13	54	8092	0.0066732575383094414	17
199534	1995-08-25	14	34	7744	0.004390495867768595	13
199534	1995-08-25	15	44	7982	0.005512402906539714	17
199534	1995-08-25	16	40	6782	0.005897965202005308	8
199534	1995-08-25	17	56	5604	0.009992862241256246	11
199534	1995-08-25	18	50	4324	0.01156336725254394	13
199534	1995-08-25	19	20	3680	0.005434782608695652	6
199534	1995-08-25	20	36	3622	0.009939260077305357	12
199534	1995-08-25	21	38	4254	0.008932769158439116	13
199534	1995-08-25	22	30	3440	0.00872093023255814	10
199534	1995-08-25	23	34	3832	0.008872651356993737	11
199534	1995-08-26	0	40	2710	0.014760147601476014	11
199534	1995-08-26	1	20	2460	0.008130081300813009	6
199534	1995-08-26	2	12	1540	0.007792207792207792	3
199534	1995-08-26	3	40	1726	0.023174971031286212	6
199534	1995-08-26	4	16	1180	0.013559322033898305	4
199534	1995-08-26	5	14	846	0.016548463356973995	5
199534	1995-08-26	6	0	958	0	0
199534	1995-08-26	7	14	1202	0.011647254575707155	3
199534	1995-08-26	8	26	2150	0.012093023255813953	10
199534	1995-08-26	9	40	2438	0.016406890894175553	11
199534	1995-08-26	10	40	2222	0.018001800180018002	7
199534	1995-08-26	11	36	2358	0.015267175572519083	10
199534	1995-08-26	12	32	2562	0.01249024199843872	9
199534	1995-08-26	13	32	3146	0.010171646535282899	10
199534	1995-08-26	14	38	3590	0.010584958217270195	10
199534	1995-08-26	15	34	3974	0.008555611474584801	10
199534	1995-08-26	16	22	3500	0.006285714285714286	7
199534	1995-08-26	17	38	3322	0.011438892233594221	11
199534	1995-08-26	18	42	3574	0.011751538891997761	14
199534	1995-08-26	19	52	3698	0.014061654948620876	17
199534	1995-08-26	20	24	2980	0.008053691275167786	6
199534	1995-08-26	21	26	3226	0.008059516429014259	6
199534	1995-08-26	22	60	3934	0.015251652262328419	14
199534	1995-08-26	23	50	3910	0.01278772378516624	17
199534	1995-08-27	0	38	4212	0.009021842355175688	12
199534	1995-08-27	1	52	2632	0.019756838905775075	7
199534	1995-08-27	2	66	2202	0.02997275204359673	6
199534	1995-08-27	3	28	1296	0.021604938271604937	8
199534	1995-08-27	4	22	1136	0.01936619718309859	4
199534	1995-08-27	5	6	1352	0.004437869822485207	2
199534	1995-08-27	6	12	1562	0.0076824583866837385	3
199534	1995-08-27	7	14	1760	0.007954545454545454	5
199534	1995-08-27	8	20	1776	0.01126126126126126	7
199534	1995-08-27	9	46	2094	0.021967526265520534	6
199534	1995-08-27	10	20	2226	0.008984725965858042	7
199534	1995-08-27	11	20	2294	0.008718395815170008	6
199534	1995-08-27	12	28	3174	0.008821676118462508	12
199534	1995-08-27	13	16	3160	0.005063291139240506	6
199534	1995-08-27	14	32	2786	0.01148600143575018	9
199534	1995-08-27	15	24	2944	0.008152173913043478	8
199534	1995-08-27	16	78	3360	0.023214285714285715	11
199534	1995-08-27	17	52	3160	0.016455696202531647	14
199534	1995-08-27	18	44	3152	0.013959390862944163	10
199534	1995-08-27	19	24	3336	0.007194244604316547	4
199534	1995-08-27	20	32	4570	0.00700218818380744	11
199534	1995-08-27	21	48	4196	0.011439466158245948	15
199534	1995-08-27	22	84	3892	0.02158273381294964	20
199534	1995-08-27	23	22	3360	0.006547619047619048	8
199535	1995-08-28	0	34	2754	0.012345679012345678	8
199535	1995-08-28	1	56	2210	0.025339366515837104	5
199535	1995-08-28	2	40	2188	0.018281535648994516	11
199535	1995-08-28	3	20	2136	0.009363295880149813	5
199535	1995-08-28	4	16	1528	0.010471204188481676	5
199535	1995-08-28	5	10	1744	0.005733944954128441	4
199535	1995-08-28	6	20	2494	0.00801924619085806	5
199535	1995-08-28	7	24	3350	0.007164179104477612	9
199535	1995-08-28	8	22	4338	0.005071461502996773	9
199535	1995-08-28	9	20	5898	0.00339097999321804	5
199535	1995-08-28	10	40	5976	0.006693440428380187	11
199535	1995-08-28	11	52	6800	0.007647058823529412	10
199535	1995-08-28	12	66	7360	0.008967391304347826	20
199535	1995-08-28	13	36	7702	0.004674110620618021	9
199535	1995-08-28	14	28	7162	0.003909522479754258	9
199535	1995-08-28	15	60	8904	0.006738544474393531	18
199535	1995-08-28	16	34	7666	0.004435168275502218	14
199535	1995-08-28	17	68	6026	0.011284434118818453	8
199535	1995-08-28	18	26	4376	0.005941499085923218	9
199535	1995-08-28	19	22	3788	0.005807814149947202	7
199535	1995-08-28	20	34	4054	0.008386778490379871	9
199535	1995-08-28	21	28	4478	0.006252791424743189	9
199535	1995-08-28	22	34	4000	0.0085	10
199535	1995-08-28	23	30	4052	0.007403751233958539	9
199535	1995-08-29	0	30	3168	0.00946969696969697	8
199535	1995-08-29	1	38	3208	0.011845386533665835	9
199535	1995-08-29	2	10	1800	0.005555555555555556	4
199535	1995-08-29	3	20	2414	0.008285004142502071	7
199535	1995-08-29	4	22	2176	0.01011029411764706	4
199535	1995-08-29	5	24	2648	0.00906344410876133	7
199535	1995-08-29	6	2	2790	0.0007168458781362007	1
199535	1995-08-29	7	44	4404	0.009990917347865577	9
199535	1995-08-29	8	26	5282	0.004922377887163953	8
199535	1995-08-29	9	32	6052	0.005287508261731659	8
199535	1995-08-29	10	44	8032	0.005478087649402391	11
199535	1995-08-29	11	38	8554	0.004442366144493804	14
199535	1995-08-29	12	74	9734	0.007602219026094103	17
199535	1995-08-29	13	80	10042	0.007966540529774946	19
199535	1995-08-29	14	38	9682	0.003924808923776079	12
199535	1995-08-29	15	52	11214	0.004637060816836098	20
199535	1995-08-29	16	60	8538	0.007027406886858749	18
199535	1995-08-29	17	48	6730	0.00713224368499257	19
199535	1995-08-29	18	24	5534	0.0043368268883267076	8
199535	1995-08-29	19	12	4336	0.0027675276752767526	4
199535	1995-08-29	20	36	4822	0.007465781833264205	9
199535	1995-08-29	21	36	5572	0.006460875807609476	12
199535	1995-08-29	22	16	4450	0.0035955056179775282	5
199535	1995-08-29	23	62	4792	0.01293823038397329	14
199535	1995-08-30	0	44	3970	0.011083123425692695	12
199535	1995-08-30	1	16	2236	0.007155635062611807	7
199535	1995-08-30	2	156	2732	0.05710102489019034	7
199535	1995-08-30	3	14	2396	0.005843071786310518	4
199535	1995-08-30	4	14	2710	0.0051660516605166054	4
199535	1995-08-30	5	14	2320	0.00603448275862069	6
199535	1995-08-30	6	2	3070	0.0006514657980456026	1
199535	1995-08-30	7	10	4710	0.0021231422505307855	4
199535	1995-08-30	8	40	7872	0.00508130081300813	15
199535	1995-08-30	9	56	8916	0.006280843427545985	13
199535	1995-08-30	10	34	9828	0.0034595034595034596	11
199535	1995-08-30	11	36	9518	0.003782307207396512	14
199535	1995-08-30	12	28	8798	0.003182541486701523	10
199535	1995-08-30	13	74	10348	0.007151140316969463	19
199535	1995-08-30	14	54	10386	0.005199306759098787	20
199535	1995-08-30	15	52	11778	0.004415011037527594	17
199535	1995-08-30	16	34	10458	0.003251099636641805	11
199535	1995-08-30	17	80	8794	0.009097111667045714	12
199535	1995-08-30	18	50	5866	0.008523695874531197	11
199535	1995-08-30	19	56	6262	0.008942829766847652	16
199535	1995-08-30	20	62	6884	0.009006391632771645	18
199535	1995-08-30	21	32	6076	0.005266622778143515	10
199535	1995-08-30	22	122	7660	0.015926892950391645	20
199535	1995-08-30	23	102	7016	0.014538198403648802	16
199535	1995-08-31	0	42	5112	0.008215962441314555	14
199535	1995-08-31	1	40	4086	0.00978952520802741	11
199535	1995-08-31	2	26	4426	0.00587437867148667	7
199535	1995-08-31	3	18	4012	0.00448654037886341	7
199535	1995-08-31	4	18	4302	0.0041841004184100415	6
199535	1995-08-31	5	22	3952	0.005566801619433198	8
199535	1995-08-31	6	24	5346	0.004489337822671156	9
199535	1995-08-31	7	40	9054	0.004417936823503424	15
199535	1995-08-31	8	50	9620	0.005197505197505198	12
199535	1995-08-31	9	50	11198	0.00446508305054474	17
199535	1995-08-31	10	62	12504	0.004958413307741522	16
199535	1995-08-31	11	36	12598	0.002857596443879981	15
199535	1995-08-31	12	48	11160	0.004301075268817204	17
199535	1995-08-31	13	68	11896	0.0057162071284465365	15
199535	1995-08-31	14	126	11026	0.011427534917467803	24
199535	1995-08-31	15	66	10832	0.006093057607090104	17
199535	1995-08-31	16	30	7766	0.0038629925315477724	11
199535	1995-08-31	17	44	7444	0.005910800644814616	14
199535	1995-08-31	18	30	6326	0.00474233322794815	9
199535	1995-08-31	19	38	5892	0.006449422946367957	12
199535	1995-08-31	20	26	5474	0.0047497259773474606	9
199535	1995-08-31	21	88	4926	0.017864393016646368	15
199535	1995-08-31	22	16	5792	0.0027624309392265192	6
199535	1995-08-31	23	52	4914	0.010582010582010581	8

===== Apache-Hive =====
NO_ROWS
